"gene_id","class","toxin_family","Csasa-LIAP244","Average"
"trinityContig26983||Rib_hydrolayse","Nontoxin","NT",84.06,84.06
"trinityContig26999||sp|Q9EQX4.1|","Nontoxin","NT",19.2,19.2
"trinityContig27011||sp|P16039.1|","Nontoxin","NT",62.63,62.63
"trinityContig27063||sp|P02299.4|","Nontoxin","NT",60.58,60.58
"trinityContig27064||sp|O15145.3|","Nontoxin","NT",40.42,40.42
"trinityContig27070||sp|P48643.1|","Nontoxin","NT",37.95,37.95
"trinityContig27083||56591at32523","Nontoxin","NT",16.97,16.97
"trinityContig27106||sp|Q9WV92.1|","Nontoxin","NT",18.31,18.31
"trinityContig27114||210620at32523__Carb_anhydrase","Nontoxin","NT",36.9,36.9
"trinityContig2714||sp|Q96RQ1.2|","Nontoxin","NT",23.2,23.2
"trinityContig27241||159224at32523__GDNF","Nontoxin","NT",20.91,20.91
"trinityContig27249||Sod_Cu","Nontoxin","NT",6.88,6.88
"trinityContig27256||sp|O97725.1|","Nontoxin","NT",80.68,80.68
"trinityContig27257||298305at32523","Nontoxin","NT",8.08,8.08
"trinityContig27268||sp|Q15038.1|","Nontoxin","NT",21.71,21.71
"trinityContig27285||262014at32523","Nontoxin","NT",13.38,13.38
"trinityContig27290||sp|P41252.2|","Nontoxin","NT",21.63,21.63
"trinityContig27299||Fibrillarin","Nontoxin","NT",12,12
"trinityContig27300||sp|Q3ZBR1.1|","Nontoxin","NT",166.74,166.74
"trinityContig27317||30718at32523__LIFR_D2","Nontoxin","NT",19.5,19.5
"trinityContig27328||sp|Q8N1S5.3|","Nontoxin","NT",212.31,212.31
"trinityContig27337||sp|Q01685.2|","Nontoxin","NT",282.74,282.74
"trinityContig27351||279702at32523","Nontoxin","NT",1.13,1.13
"trinityContig27355||sp|O97492.3|","Nontoxin","NT",19.85,19.85
"trinityContig27371||MRP-S24","Nontoxin","NT",37.5,37.5
"trinityContig27373||sp|Q5MNV6.1|","Nontoxin","NT",20.56,20.56
"trinityContig27376||204152at32523","Nontoxin","NT",99.68,99.68
"trinityContig27410||sp|Q2WGJ9.2|","Nontoxin","NT",19.03,19.03
"trinityContig27437||212687at32523__PI31_Prot_N","Nontoxin","NT",14.33,14.33
"trinityContig27480||sp|Q05186.1|","Nontoxin","NT",42.64,42.64
"trinityContig27492||sp|Q8N335.1|","Nontoxin","NT",48.88,48.88
"trinityContig27503||sp|Q9NR45.2|","Nontoxin","NT",15.4,15.4
"trinityContig27518||sp|Q99624.1|","Nontoxin","NT",10.02,10.02
"trinityContig27528||sp|Q61656.2|","Nontoxin","NT",89.24,89.24
"trinityContig27536||sp|Q61990.1|","Nontoxin","NT",43.32,43.32
"trinityContig27538||sp|Q61990.1|","Nontoxin","NT",51.15,51.15
"trinityContig27540||sp|Q61990.1|","Nontoxin","NT",61.1,61.1
"trinityContig27541||sp|Q7ZXD5.1|","Nontoxin","NT",65.5,65.5
"trinityContig27547||sp|C0HL66.1|","Nontoxin","NT",57.7,57.7
"trinityContig27559||212699at32523__EF-hand_1","Nontoxin","NT",21.63,21.63
"trinityContig27564||256267at32523__RRM_1","Nontoxin","NT",68.01,68.01
"trinityContig27568||254269at32523__DnaJ","Nontoxin","NT",2.11,2.11
"trinityContig2756||sp|Q2TBL9.1|","Nontoxin","NT",52.18,52.18
"trinityContig27570||254269at32523__DnaJ","Nontoxin","NT",28.6,28.6
"trinityContig27571||Ocnus","Nontoxin","NT",90.01,90.01
"trinityContig27572||sp|O88822.2|","Nontoxin","NT",51.05,51.05
"trinityContig27577||sp|Q8WVQ1.1|","Nontoxin","NT",12.49,12.49
"trinityContig27585||sp|O95758.2|","Nontoxin","NT",25.48,25.48
"trinityContig27595||298237at32523","Nontoxin","NT",47.42,47.42
"trinityContig27596||228949at32523","Nontoxin","NT",40.37,40.37
"trinityContig2759||sp|O42395.1|","Nontoxin","NT",68.06,68.06
"trinityContig27602||72534at32523__MIF4G","Nontoxin","NT",35.8,35.8
"trinityContig27659||294765at32523","Nontoxin","NT",46.46,46.46
"trinityContig27663||sp|P00174.4|","Nontoxin","NT",40.91,40.91
"trinityContig27705||sp|Q9UQ80.3|","Nontoxin","NT",34.53,34.53
"trinityContig27730||sp|Q5F368.1|","Nontoxin","NT",43.98,43.98
"trinityContig27734||NDUF_C2","Nontoxin","NT",53.4,53.4
"trinityContig27735||NDUF_C2","Nontoxin","NT",17.82,17.82
"trinityContig27740||sp|Q4R4C9.1|","Nontoxin","NT",40.01,40.01
"trinityContig27741||sp|Q4R4C9.1|","Nontoxin","NT",57.76,57.76
"trinityContig27750||sp|Q5ZJU3.3|","Nontoxin","NT",97.32,97.32
"trinityContig27753||sp|Q8VHE0.4|","Nontoxin","NT",64.38,64.38
"trinityContig27757||sp|P68366.1|","Nontoxin","NT",39.08,39.08
"trinityContig27786||206982at32523","Nontoxin","NT",18.41,18.41
"trinityContig2783||sp|P55011.1|","Nontoxin","NT",84.6,84.6
"trinityContig27976||272037at32523__HMG_box_2","Nontoxin","NT",31.09,31.09
"trinityContig27994||sp|Q5ZKI0.1|","Nontoxin","NT",33.07,33.07
"trinityContig28003||sp|Q99JY4.1|","Nontoxin","NT",49.14,49.14
"trinityContig28009||sp|O60220.1|","Nontoxin","NT",6.59,6.59
"trinityContig28015||264450at32523","Nontoxin","NT",112.74,112.74
"trinityContig28020||CLP_protease","Nontoxin","NT",8.74,8.74
"trinityContig28021||AMP-binding","Nontoxin","NT",18.24,18.24
"trinityContig28027||WKF","Nontoxin","NT",15.87,15.87
"trinityContig28037||sp|Q9Y2A7.1|","Nontoxin","NT",18.88,18.88
"trinityContig28046||sp|P69090.2|","Nontoxin","NT",372.57,372.57
"trinityContig28066||sp|Q5RED5.1|","Nontoxin","NT",5.53,5.53
"trinityContig2811||sp|O60739.2|","Nontoxin","NT",17.27,17.27
"trinityContig28185||IFRD","Nontoxin","NT",17.55,17.55
"trinityContig28195||sp|Q9GL24.1|","Nontoxin","NT",67.08,67.08
"trinityContig28207||sp|O70435.3|","Nontoxin","NT",76.47,76.47
"trinityContig2820||ERGIC_N","Nontoxin","NT",4.61,4.61
"trinityContig2821||sp|Q803I2.1|","Nontoxin","NT",12.44,12.44
"trinityContig28226||sp|Q9UKF6.1|","Nontoxin","NT",10.88,10.88
"trinityContig28228||126901at32523__MIG-14_Wnt-bd","Nontoxin","NT",23.79,23.79
"trinityContig28280||sp|Q5ZMN3.1|","Nontoxin","NT",23.9,23.9
"trinityContig28282||64217at32523__Sulfate_transp","Nontoxin","NT",8.26,8.26
"trinityContig28283||64217at32523__Sulfate_transp","Nontoxin","NT",13.68,13.68
"trinityContig28285||sp|Q5F334.1|","Nontoxin","NT",40.28,40.28
"trinityContig28289||256267at32523__RRM_1","Nontoxin","NT",31.14,31.14
"trinityContig28326||sp|Q5R4R4.1|","Nontoxin","NT",22.07,22.07
"trinityContig28333||sp|Q58DW2.1|","Nontoxin","NT",38.43,38.43
"trinityContig28364||sp|O96005.1|","Nontoxin","NT",20.61,20.61
"trinityContig28372||sp|Q6GM29.1|","Nontoxin","NT",15.52,15.52
"trinityContig28459||sp|Q91447.1|","Nontoxin","NT",25.28,25.28
"trinityContig28559||sp|Q5ZJK8.1|","Nontoxin","NT",12.78,12.78
"trinityContig28567||sp|Q5ZJG3.1|","Nontoxin","NT",63.51,63.51
"trinityContig28587||sp|Q7TNS2.1|","Nontoxin","NT",55.09,55.09
"trinityContig28594||sp|P54149.2|","Nontoxin","NT",18.64,18.64
"trinityContig28634||sp|Q92963.1|","Nontoxin","NT",6.48,6.48
"trinityContig28636||sp|Q90889.1|","Nontoxin","NT",4.2,4.2
"trinityContig28637||sp|O94905.1|","Nontoxin","NT",19.75,19.75
"trinityContig28682||sp|O00418.2|","Nontoxin","NT",32.66,32.66
"trinityContig28688||DAD","Nontoxin","NT",158.73,158.73
"trinityContig28708||210225at32523","Nontoxin","NT",8.39,8.39
"trinityContig28727||sp|O75452.2|","Nontoxin","NT",34.76,34.76
"trinityContig28735||sp|P55010.2|","Nontoxin","NT",174.93,174.93
"trinityContig28743||sp|P43233.1|","Nontoxin","NT",14.27,14.27
"trinityContig28745||sp|Q2KIA2.1|","Nontoxin","NT",17.53,17.53
"trinityContig28750||307391at32523","Nontoxin","NT",11,11
"trinityContig28754||sp|P54921.2|","Nontoxin","NT",29.83,29.83
"trinityContig28755||97729at32523","Nontoxin","NT",17.31,17.31
"trinityContig28867||273874at32523","Nontoxin","NT",14.5,14.5
"trinityContig28886||sp|Q5ZJ74.1|","Nontoxin","NT",59.36,59.36
"trinityContig28912||sp|P26440.2|","Nontoxin","NT",25.82,25.82
"trinityContig28917||sp|Q9CQT9.1|","Nontoxin","NT",15,15
"trinityContig28924||sp|Q61792.1|","Nontoxin","NT",16.56,16.56
"trinityContig28944||sp|Q6IQE9.1|","Nontoxin","NT",10.15,10.15
"trinityContig28965||sp|O57579.2|","Nontoxin","NT",23.67,23.67
"trinityContig28967||sp|Q5RAL9.2|","Nontoxin","NT",11.35,11.35
"trinityContig28975||sp|P87362.1|","Nontoxin","NT",22.78,22.78
"trinityContig28978||196473at32523","Nontoxin","NT",30.89,30.89
"trinityContig28992||sp|P67810.1|","Nontoxin","NT",22.26,22.26
"trinityContig29003||sp|Q32PA9.1|","Nontoxin","NT",65.92,65.92
"trinityContig29017||Gemin7","Nontoxin","NT",5.06,5.06
"trinityContig29021||291212at32523","Nontoxin","NT",8.63,8.63
"trinityContig2912||SURF4","Nontoxin","NT",5.98,5.98
"trinityContig29319||190007at32523","Nontoxin","NT",4.78,4.78
"trinityContig29326||sp|Q02365.2|","Nontoxin","NT",89.33,89.33
"trinityContig29351||sp|Q0IIJ0.1|","Nontoxin","NT",18.39,18.39
"trinityContig29362||267689at32523__HSP20","Nontoxin","NT",5.36,5.36
"trinityContig29375||sp|P51121.1|","Nontoxin","NT",24.27,24.27
"trinityContig29380||sp|P49432.2|","Nontoxin","NT",13.07,13.07
"trinityContig29414||146129at32523__Tim44","Nontoxin","NT",9.7,9.7
"trinityContig29443||sp|Q9JHZ2.1|","Nontoxin","NT",57.71,57.71
"trinityContig29610||sp|Q3ZBK6.1|","Nontoxin","NT",4.15,4.15
"trinityContig29630||sp|Q5R5M0.2|","Nontoxin","NT",15.36,15.36
"trinityContig29650||sp|A6H7B1.1|","Nontoxin","NT",27.73,27.73
"trinityContig29677||sp|P18203.2|","Nontoxin","NT",14.52,14.52
"trinityContig29702||sp|P05065.2|","Nontoxin","NT",35.99,35.99
"trinityContig2971||sp|Q91W90.2|","Nontoxin","NT",82.24,82.24
"trinityContig29775||Pep_deformylase","Nontoxin","NT",1.51,1.51
"trinityContig29859||253405at32523","Nontoxin","NT",5.99,5.99
"trinityContig29877||203892at32523","Nontoxin","NT",5.77,5.77
"trinityContig29879||sp|P70404.1|","Nontoxin","NT",3.42,3.42
"trinityContig29892||301160at32523","Nontoxin","NT",9.45,9.45
"trinityContig29903||sp|Q9CR41.2|","Nontoxin","NT",54.55,54.55
"trinityContig29917||DUF3395","Nontoxin","NT",3,3
"trinityContig29919||sp|P08249.3|","Nontoxin","NT",44.23,44.23
"trinityContig29998||sp|P20611.1|","Nontoxin","NT",15.54,15.54
"trinityContig30008||sp|A4IGU9.1|","Nontoxin","NT",192.26,192.26
"trinityContig30012||sp|P60842.1|","Nontoxin","NT",21.81,21.81
"trinityContig30035||133898at32523__Phosphodiest","Nontoxin","NT",13.34,13.34
"trinityContig30036||sp|P51903.2|","Nontoxin","NT",44.53,44.53
"trinityContig30050||213031at32523","Nontoxin","NT",9.5,9.5
"trinityContig30114||sp|O09061.1|","Nontoxin","NT",59.77,59.77
"trinityContig30139||sp|Q9BSE4.2|","Nontoxin","NT",14.91,14.91
"trinityContig30161||sp|P68943.1|","Nontoxin","NT",17.34,17.34
"trinityContig30169||DUF5525","Nontoxin","NT",9.88,9.88
"trinityContig30194||sp|P62318.1|","Nontoxin","NT",50.57,50.57
"trinityContig3020||146381at32523__Fe-ADH","Nontoxin","NT",5.87,5.87
"trinityContig30235||sp|Q9Y2R5.1|","Nontoxin","NT",25.59,25.59
"trinityContig30249||AIRC","Nontoxin","NT",2.6,2.6
"trinityContig30264||sp|P63146.1|","Nontoxin","NT",15.24,15.24
"trinityContig30338||AP3B1_C","Nontoxin","NT",14.85,14.85
"trinityContig30361||254458at32523","Nontoxin","NT",10.57,10.57
"trinityContig30373||sp|Q15067.3|","Nontoxin","NT",15.51,15.51
"trinityContig30377||sp|P02615.1|","Nontoxin","NT",60,60
"trinityContig30385||230548at32523__Per1","Nontoxin","NT",10.64,10.64
"trinityContig30395||135534at32523__LRR_8","Nontoxin","NT",11.92,11.92
"trinityContig30412||sp|E2QXF3.1|","Nontoxin","NT",675.08,675.08
"trinityContig30415||sp|Q9H223.1|","Nontoxin","NT",21.51,21.51
"trinityContig30434||245795at32523","Nontoxin","NT",17.2,17.2
"trinityContig30435||sp|Q32PI1.1|","Nontoxin","NT",8.7,8.7
"trinityContig30501||sp|Q5E9E4.1|","Nontoxin","NT",282.84,282.84
"trinityContig30841||sp|Q3T0E0.1|","Nontoxin","NT",28.46,28.46
"trinityContig30861||sp|P31335.1|","Nontoxin","NT",30.02,30.02
"trinityContig30862||sp|P50398.1|","Nontoxin","NT",6.7,6.7
"trinityContig30867||sp|P80174.2|","Nontoxin","NT",150.53,150.53
"trinityContig30876||sp|Q6V289.2|","Nontoxin","NT",12.71,12.71
"trinityContig30891||sp|P59024.1|","Nontoxin","NT",38.65,38.65
"trinityContig30903||sp|Q7Z3D4.2|","Nontoxin","NT",25.08,25.08
"trinityContig30907||MFAP1","Nontoxin","NT",21.14,21.14
"trinityContig30912||264646at32523__Stathmin","Nontoxin","NT",72.88,72.88
"trinityContig30930||sp|O70454.2|","Nontoxin","NT",23.28,23.28
"trinityContig30931||228616at32523","Nontoxin","NT",8.01,8.01
"trinityContig31020||zf-H2C2_2","Nontoxin","NT",6.19,6.19
"trinityContig31047||sp|P61599.1|","Nontoxin","NT",23.36,23.36
"trinityContig31090||75314at32523","Nontoxin","NT",17.75,17.75
"trinityContig31092||sp|Q0MQE8.3|","Nontoxin","NT",41.93,41.93
"trinityContig31105||Copine","Nontoxin","NT",7.6,7.6
"trinityContig31107||sp|Q5ZLH0.1|","Nontoxin","NT",13.45,13.45
"trinityContig31155||sp|Q63610.2|","Nontoxin","NT",8.27,8.27
"trinityContig31160||155954at32523","Nontoxin","NT",7.97,7.97
"trinityContig31173||272037at32523__HMG_box","Nontoxin","NT",34.4,34.4
"trinityContig31188||RPN13_C","Nontoxin","NT",12.17,12.17
"trinityContig31200||TPPII","Nontoxin","NT",6.78,6.78
"trinityContig31222||AdoHcyase_NAD","Nontoxin","NT",10.86,10.86
"trinityContig31235||sp|Q5CD18.1|","Nontoxin","NT",9.71,9.71
"trinityContig31546||56858at32523__NFACT-R_1","Nontoxin","NT",12.47,12.47
"trinityContig31558||HECT","Nontoxin","NT",4.43,4.43
"trinityContig31574||sp|Q09073.3|","Nontoxin","NT",105.06,105.06
"trinityContig31579||sp|Q5ZJ60.1|","Nontoxin","NT",15.51,15.51
"trinityContig31610||241495at32523__E1_DerP2_DerF2","Nontoxin","NT",24.33,24.33
"trinityContig31613||233141at32523","Nontoxin","NT",22.76,22.76
"trinityContig31623||sp|Q9CR98.1|","Nontoxin","NT",7.01,7.01
"trinityContig31665||CBFB_NFYA","Nontoxin","NT",4.96,4.96
"trinityContig31748||sp|Q8I030.1|","Nontoxin","NT",54.26,54.26
"trinityContig31880||sp|Q91642.1|","Nontoxin","NT",68.42,68.42
"trinityContig31891||308798at32523__DDDD","Nontoxin","NT",22.76,22.76
"trinityContig31902||261859at32523","Nontoxin","NT",17.78,17.78
"trinityContig3192||Protocadherin","Nontoxin","NT",0,0
"trinityContig3207||sp|P10160.2|","Nontoxin","NT",57.26,57.26
"trinityContig32127||MRPL52","Nontoxin","NT",19.89,19.89
"trinityContig32171||sp|Q29081.4|","Nontoxin","NT",13.9,13.9
"trinityContig32178||sp|O43765.1|","Nontoxin","NT",19.89,19.89
"trinityContig32229||sp|Q91ZQ0.1|","Nontoxin","NT",148.1,148.1
"trinityContig32233||116885at32523","Nontoxin","NT",10.87,10.87
"trinityContig32444||sp|Q5RBR3.1|","Nontoxin","NT",36.11,36.11
"trinityContig32451||sp|Q5T0D9.1|","Nontoxin","NT",39.54,39.54
"trinityContig32465||sp|Q5ZIN1.1|","Nontoxin","NT",17.44,17.44
"trinityContig32469||151181at32523__C2","Nontoxin","NT",29.84,29.84
"trinityContig32483||sp|P28288.1|","Nontoxin","NT",17.47,17.47
"trinityContig32489||sp|Q8R5C5.1|","Nontoxin","NT",10.02,10.02
"trinityContig32494||227404at32523__Proteasome","Nontoxin","NT",51.01,51.01
"trinityContig32508||sp|Q5ZKE5.2|","Nontoxin","NT",29.73,29.73
"trinityContig3250||FXR_C3","Nontoxin","NT",16.07,16.07
"trinityContig32814||sp|Q9UGY1.1|","Nontoxin","NT",8.51,8.51
"trinityContig32919||sp|Q9D8Y8.1|","Nontoxin","NT",9.81,9.81
"trinityContig32927||285163at32523","Nontoxin","NT",5.73,5.73
"trinityContig32944||sp|Q5I0K7.1|","Nontoxin","NT",5.19,5.19
"trinityContig32952||sp|Q9NX62.1|","Nontoxin","NT",11.22,11.22
"trinityContig32961||sp|O60749.2|","Nontoxin","NT",44.44,44.44
"trinityContig32962||sp|Q6P848.1|","Nontoxin","NT",22.96,22.96
"trinityContig32964||sp|P60766.2|","Nontoxin","NT",24.94,24.94
"trinityContig32979||sp|Q9Z0S9.1|","Nontoxin","NT",24.54,24.54
"trinityContig33016||218074at32523__Lamp","Nontoxin","NT",38.67,38.67
"trinityContig33030||sp|P00126.2|","Nontoxin","NT",140.37,140.37
"trinityContig33033||sp|Q13948.2|","Nontoxin","NT",16.5,16.5
"trinityContig33034||sp|Q9BWW4.1|","Nontoxin","NT",17.01,17.01
"trinityContig33044||sp|A2VDZ9.1|","Nontoxin","NT",25.1,25.1
"trinityContig33084||sp|P15374.1|","Nontoxin","NT",22.04,22.04
"trinityContig33109||sp|Q8UW59.1|","Nontoxin","NT",51.5,51.5
"trinityContig33199||sp|O14562.2|","Nontoxin","NT",18.81,18.81
"trinityContig3319||sp|F8RT80.1|","Nontoxin","NT",53.39,53.39
"trinityContig33236||DUF4061","Nontoxin","NT",8.52,8.52
"trinityContig33240||sp|Q00899.1|","Nontoxin","NT",5.61,5.61
"trinityContig3333||sp|P11348.1|","Nontoxin","NT",15,15
"trinityContig33378||B2-adapt-app_C","Nontoxin","NT",4.24,4.24
"trinityContig33409||MYEOV2","Nontoxin","NT",81,81
"trinityContig33411||258666at32523","Nontoxin","NT",2.21,2.21
"trinityContig33446||sp|Q5ZJ08.1|","Nontoxin","NT",39.67,39.67
"trinityContig33454||sp|Q4R4P3.1|","Nontoxin","NT",27.1,27.1
"trinityContig33487||222522at32523__SIP1","Nontoxin","NT",2.52,2.52
"trinityContig33491||sp|P28066.3|","Nontoxin","NT",26.39,26.39
"trinityContig33506||sp|Q5U1W4.1|","Nontoxin","NT",19.96,19.96
"trinityContig33536||187650at32523","Nontoxin","NT",2.54,2.54
"trinityContig33603||sp|P36954.1|","Nontoxin","NT",12,12
"trinityContig33727||248360at32523","Nontoxin","NT",0,0
"trinityContig33735||sp|Q29S14.1|","Nontoxin","NT",38.48,38.48
"trinityContig33740||sp|Q17QJ7.1|","Nontoxin","NT",9.41,9.41
"trinityContig33742||116784at32523__Thiolase_N","Nontoxin","NT",17.32,17.32
"trinityContig33747||sp|Q5RD29.1|","Nontoxin","NT",3.99,3.99
"trinityContig33750||sp|Q0V9A9.1|","Nontoxin","NT",4.54,4.54
"trinityContig33770||sp|Q99KL7.1|","Nontoxin","NT",23.03,23.03
"trinityContig3378||sp|P07741.2|","Nontoxin","NT",63.3,63.3
"trinityContig33790||sp|Q5ZJR3.1|","Nontoxin","NT",52.23,52.23
"trinityContig33830||sp|P61955.1|","Nontoxin","NT",45.88,45.88
"trinityContig33832||259371at32523","Nontoxin","NT",10.31,10.31
"trinityContig33834||sp|Q9Y512.3|","Nontoxin","NT",16.16,16.16
"trinityContig33889||sp|Q502X0.2|","Nontoxin","NT",7.05,7.05
"trinityContig33890||sp|P62699.1|","Nontoxin","NT",23.93,23.93
"trinityContig3394||Vps52","Nontoxin","NT",7.16,7.16
"trinityContig34022||221414at32523","Nontoxin","NT",5.34,5.34
"trinityContig34028||sp|P05123.3|","Nontoxin","NT",36.91,36.91
"trinityContig34037||280348at32523","Nontoxin","NT",9.6,9.6
"trinityContig3415||sp|P61254.1|","Nontoxin","NT",518.34,518.34
"trinityContig34165||sp|O75531.1|","Nontoxin","NT",8.86,8.86
"trinityContig34166||sp|P60900.1|","Nontoxin","NT",41.27,41.27
"trinityContig34211||ERAP1_C","Nontoxin","NT",12.63,12.63
"trinityContig34328||sp|O73930.3|","Nontoxin","NT",18.75,18.75
"trinityContig34334||sp|Q9ULR5.2|","Nontoxin","NT",29.54,29.54
"trinityContig34359||sp|Q5E963.1|","Nontoxin","NT",39.42,39.42
"trinityContig3435||sp|Q9UBQ7.1|","Nontoxin","NT",14.43,14.43
"trinityContig34474||sp|P78382.1|","Nontoxin","NT",30.23,30.23
"trinityContig34476||sp|Q5ZM44.3|","Nontoxin","NT",11.69,11.69
"trinityContig34482||sp|P63098.2|","Nontoxin","NT",30,30
"trinityContig34492||sp|B5FY35.1|","Nontoxin","NT",44.24,44.24
"trinityContig3449||205909at32523__PNISR","Nontoxin","NT",10.39,10.39
"trinityContig34504||sp|Q6INX3.1|","Nontoxin","NT",21.63,21.63
"trinityContig3451||205909at32523","Nontoxin","NT",31.66,31.66
"trinityContig34530||sp|Q58DM8.1|","Nontoxin","NT",16.05,16.05
"trinityContig34539||sp|P50516.2|","Nontoxin","NT",25.81,25.81
"trinityContig34540||NUC129","Nontoxin","NT",2.87,2.87
"trinityContig3454||sp|P62998.1|","Nontoxin","NT",28.73,28.73
"trinityContig34559||sp|Q9HD45.2|","Nontoxin","NT",32.08,32.08
"trinityContig3463||sp|Q02045.1|","Nontoxin","NT",56.02,56.02
"trinityContig34649||sp|Q3T0T5.3|","Nontoxin","NT",20.16,20.16
"trinityContig34692||sp|Q2YDH6.1|","Nontoxin","NT",32.46,32.46
"trinityContig34720||sp|Q9CRA5.1|","Nontoxin","NT",14.87,14.87
"trinityContig34741||sp|Q15181.2|","Nontoxin","NT",17.62,17.62
"trinityContig34743||sp|Q5F384.1|","Nontoxin","NT",21.07,21.07
"trinityContig34744||59812at32523__AAA_33","Nontoxin","NT",20.58,20.58
"trinityContig34747||RnaseA","Nontoxin","NT",4.04,4.04
"trinityContig34748||sp|P08760.3|","Nontoxin","NT",12.79,12.79
"trinityContig34761||sp|Q921Y4.1|","Nontoxin","NT",26.73,26.73
"trinityContig3476||256685at32523__SCO1-SenC","Nontoxin","NT",5.54,5.54
"trinityContig3477||256685at32523__SCO1-SenC","Nontoxin","NT",0,0
"trinityContig34985||HECT","Nontoxin","NT",3.78,3.78
"trinityContig34994||194893at32523","Nontoxin","NT",12.91,12.91
"trinityContig35025||sp|Q865S0.1|","Nontoxin","NT",74.5,74.5
"trinityContig35043||sp|Q5R4U3.2|","Nontoxin","NT",20.87,20.87
"trinityContig35044||Glyco_transf_64","Nontoxin","NT",6.42,6.42
"trinityContig35046||sp|A6M931.1|","Nontoxin","NT",33.5,33.5
"trinityContig35068||sp|P35467.3|","Nontoxin","NT",49.41,49.41
"trinityContig35079||sp|O88685.2|","Nontoxin","NT",44.75,44.75
"trinityContig35084||sp|P12236.4|","Nontoxin","NT",23.78,23.78
"trinityContig35087||283967at32523","Nontoxin","NT",2.59,2.59
"trinityContig35113||CD36","Nontoxin","NT",2.1,2.1
"trinityContig35128||78600at32523","Nontoxin","NT",13.17,13.17
"trinityContig35274||247062at32523","Nontoxin","NT",3.41,3.41
"trinityContig35277||Mt_ATP-synt_D","Nontoxin","NT",90.11,90.11
"trinityContig35280||sp|Q9UKZ9.1|","Nontoxin","NT",19.48,19.48
"trinityContig35303||sp|Q7TPB1.3|","Nontoxin","NT",34.64,34.64
"trinityContig35313||267088at32523","Nontoxin","NT",5.58,5.58
"trinityContig35314||124185at32523","Nontoxin","NT",7.63,7.63
"trinityContig35321||sp|P07229.3|","Nontoxin","NT",53,53
"trinityContig35336||Annexin","Nontoxin","NT",0,0
"trinityContig35366||sp|Q6NTU3.1|","Nontoxin","NT",36,36
"trinityContig3536||270918at32523","Nontoxin","NT",41.55,41.55
"trinityContig3537||270918at32523","Nontoxin","NT",14.64,14.64
"trinityContig35403||sp|Q99LM2.1|","Nontoxin","NT",30.59,30.59
"trinityContig35413||sp|Q92747.2|","Nontoxin","NT",12.53,12.53
"trinityContig35429||sp|Q8R010.2|","Nontoxin","NT",23.82,23.82
"trinityContig35448||sp|P10768.2|","Nontoxin","NT",27.87,27.87
"trinityContig3545||sp|Q6DDR3.2|","Nontoxin","NT",31.33,31.33
"trinityContig3547||HMG-CoA_red","Nontoxin","NT",2.99,2.99
"trinityContig35550||DUF5564","Nontoxin","NT",28.18,28.18
"trinityContig35579||sp|Q5RCS8.1|","Nontoxin","NT",34.02,34.02
"trinityContig35617||sp|Q5R421.1|","Nontoxin","NT",5.76,5.76
"trinityContig35658||sp|Q2TBR9.1|","Nontoxin","NT",46.99,46.99
"trinityContig35668||259622at32523__adh_short_C2","Nontoxin","NT",3.55,3.55
"trinityContig3567||sp|A6QM03.1|","Nontoxin","NT",16.37,16.37
"trinityContig3571||sp|P79134.2|","Nontoxin","NT",12.39,12.39
"trinityContig35802||sp|Q61025.1|","Nontoxin","NT",19.9,19.9
"trinityContig35803||sp|P02434.2|","Nontoxin","NT",263.09,263.09
"trinityContig35858||sp|Q95KV7.3|","Nontoxin","NT",52.95,52.95
"trinityContig35866||sp|P25786.1|","Nontoxin","NT",26.76,26.76
"trinityContig35869||sp|Q9H446.1|","Nontoxin","NT",30.58,30.58
"trinityContig35952||sp|P60519.1|","Nontoxin","NT",19.87,19.87
"trinityContig35978||sp|Q8TB61.1|","Nontoxin","NT",9.26,9.26
"trinityContig35979||256267at32523__RRM_1","Nontoxin","NT",20.79,20.79
"trinityContig35988||270074at32523","Nontoxin","NT",8.94,8.94
"trinityContig35989||sp|Q921W0.1|","Nontoxin","NT",21.65,21.65
"trinityContig35996||sp|P21531.3|","Nontoxin","NT",236.7,236.7
"trinityContig36006||282396at32523","Nontoxin","NT",8.85,8.85
"trinityContig3600||sp|Q9NZI5.2|","Nontoxin","NT",4.69,4.69
"trinityContig36028||sp|Q60HH8.1|","Nontoxin","NT",34.66,34.66
"trinityContig36054||sp|A1L2K1.1|","Nontoxin","NT",70.04,70.04
"trinityContig36062||sp|P27115.1|","Nontoxin","NT",17.93,17.93
"trinityContig36069||TRAM_LAG1_CLN8","Nontoxin","NT",7.35,7.35
"trinityContig3615||277625at32523__NDUFB10","Nontoxin","NT",40.62,40.62
"trinityContig3617||sp|O02691.3|","Nontoxin","NT",68.45,68.45
"trinityContig3623||sp|B2RZ37.1|","Nontoxin","NT",72.76,72.76
"trinityContig36275||285455at32523","Nontoxin","NT",3.46,3.46
"trinityContig36291||DNA_repr_REX1B","Nontoxin","NT",29.88,29.88
"trinityContig36295||292367at32523","Nontoxin","NT",1.09,1.09
"trinityContig36346||sp|A1YER2.1|","Nontoxin","NT",19.96,19.96
"trinityContig36368||sp|Q5ZIY5.1|","Nontoxin","NT",13.53,13.53
"trinityContig36384||sp|P49962.2|","Nontoxin","NT",25.13,25.13
"trinityContig36400||286233at32523__NDUF_B5","Nontoxin","NT",30.25,30.25
"trinityContig36428||sp|Q08E57.1|","Nontoxin","NT",27.35,27.35
